"state","year","pregnancyratelt15","pregnancyrate1517","pregnancyrate1819","pregnancyrate1519","pregnancyratelt20","pregnancyrate2024","pregnancyrate2529","pregnancyrate3034","pregnancyrate3539","pregnancyrate40plus","pregnancieslt15","pregnancies1517","pregnancies1819","pregnancies1519","pregnancieslt20","pregnancies2024","pregnancies2529","pregnancies3034","pregnancies3539","pregnancies40plus","pregnancyratetotal","pregnanciestotal","notes","versiondate"
"PA",2007,5.9,29.7,90.3,54.8,55.9,137.9,162.1,143.9,65,13.9,490,7850,16870,24710,25210,56760,61990,50360,26980,6370,92.2,227660,""," 1 Mar 2021"
"PA",2008,6.1,30.8,90.4,56.1,57.2,141.1,162.1,142.4,65.5,14.2,500,7980,17320,25300,25800,58690,62710,50310,26600,6350,93.7,230470,""," 1 Mar 2021"
"PA",2009,5.5,28.7,83.8,52.5,53.5,133.4,158.8,141.7,63.9,15,440,7310,16220,23530,23970,56700,61630,51010,25180,6530,91.8,225030,"Proportion of abortions had by each age-group based on supplemental data from state Department of Health."," 1 Mar 2021"
"PA",2010,5.4,26.2,78.9,49,49.9,126.2,153.8,140.2,63.1,14.6,420,6540,15050,21590,22010,54670,60060,51440,24020,6260,89.5,218460,""," 1 Mar 2021"
"PA",2011,4.8,23.1,70.4,43.7,44.6,120.9,152.3,138.3,65.6,14.6,370,5650,13300,18950,19320,52990,60340,52030,24010,6230,88.2,214930,""," 1 Mar 2021"
"PA",2012,4.2,20.8,66,40.5,41.3,117.2,148.6,138,65.6,14.6,320,4970,12250,17220,17540,51560,59540,52860,23630,6110,87,211230,""," 1 Mar 2021"
"PA",2013,3.6,17.3,58.4,35.2,35.9,112.5,145.7,138.5,66.3,14.7,270,4060,10600,14660,14940,49250,59220,53860,23860,6010,85.7,207150,""," 1 Mar 2021"
"PA",2014,3.1,15.7,54.9,32.6,33.2,110.6,145.6,141.6,68.8,15,240,3650,9730,13380,13620,47860,60450,55530,25000,5920,86.5,208380,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"PA",2015,2.4,14.5,51.2,30.2,30.7,108.7,144.6,142.7,70.2,15.1,190,3380,8900,12280,12460,46000,60820,56260,25960,5750,86.6,207270,""," 1 Mar 2021"
"PA",2016,2.4,13,47,27.4,27.9,104.6,145,144.3,70.4,15.5,180,3000,8050,11050,11230,43340,61340,57530,26550,5660,86.4,205650,""," 1 Mar 2021"
"PA",2017,2.2,11.7,44.6,25.7,26.1,102.5,141.8,141.8,70.7,16.5,160,2690,7570,10260,10420,41650,60320,57120,27180,5900,85.2,202590,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"RI",1988,9.1,52.2,120.8,85.2,86.5,149.5,154.8,113.4,41,7.5,50,1010,2180,3190,3240,6530,7120,4760,1560,240,98,23450,""," 1 Mar 2021"
"RI",1992,13.5,54.7,143.6,93.4,96,139.8,170,121.5,51.2,11.2,80,920,1870,2790,2870,6250,6820,5320,2150,410,100.6,23810,""," 1 Mar 2021"
"RI",1996,12.1,48.7,120.8,80.3,82.6,141.3,136,126.5,53.2,12,80,900,1750,2650,2730,4870,5510,5070,2350,480,90.4,21000,""," 1 Mar 2021"
"RI",2000,9.7,38,96.1,65.3,67,134.8,153.8,125,57.5,13.3,60,750,1680,2440,2500,4940,5040,4850,2500,580,87.7,20400,""," 1 Mar 2021"
"RI",2005,6.6,32.5,82.3,55.4,56.6,121.2,151,145.6,69.6,16.8,50,700,1520,2230,2280,4740,5100,4830,2710,720,89.3,20380,""," 1 Mar 2021"
"RI",2006,3.6,33.1,79.2,54.7,55.3,123.2,149.2,139.8,69.9,15.7,30,720,1520,2240,2270,4810,5100,4350,2670,650,88.2,19850,""," 1 Mar 2021"
"RI",2007,5.6,32.4,82.2,55.6,56.5,122.4,151.4,140.4,70.8,15.1,40,710,1560,2270,2310,4850,5080,4250,2620,610,89,19710,"Abortion estimate for 15–17-year-olds based on the number of abortions among all women in the state, the proportion of abortions to 15–19-year-olds in the state, and linearly interpolated proportion of abortions to 15–17-year-olds among 15–19-year-olds from surrounding years."," 1 Mar 2021"
"RI",2008,6.3,32,77.2,53.5,54.6,119.4,149.3,140.8,67.8,15.1,40,680,1500,2180,2220,4730,4990,4310,2390,590,88,19230,""," 1 Mar 2021"
"RI",2009,5.8,30.9,68,48.9,49.9,111.7,142.7,134.3,66.9,16,40,650,1350,2000,2030,4510,4640,4180,2260,610,84.2,18240,""," 1 Mar 2021"
"RI",2010,4.6,25.7,64.3,44.3,45,103.7,138.9,135.8,67.8,16.1,30,530,1230,1760,1790,4270,4550,4250,2190,600,82.3,17650,""," 1 Mar 2021"
"RI",2011,4.4,22.9,61.1,41.4,42.1,98.4,138.5,133.2,67.7,15.5,30,460,1150,1610,1640,4100,4580,4250,2080,570,80.8,17220,""," 1 Mar 2021"
"RI",2012,2.7,18.5,54.4,36.2,36.6,99.4,129.4,133.9,68.4,16,20,360,1030,1390,1410,4150,4340,4340,2070,570,79.6,16860,""," 1 Mar 2021"
"RI",2013,2.5,15.7,48.3,31.7,32.1,87.5,130.3,133.9,71,16.9,20,300,890,1190,1210,3610,4480,4390,2140,580,77.8,16410,""," 1 Mar 2021"
"RI",2014,2.6,13.3,41.2,27,27.4,90.9,127.1,137.3,72.9,16.4,20,250,750,1010,1020,3680,4530,4540,2210,540,78.6,16530,""," 1 Mar 2021"
"RI",2015,4.1,12.8,40.1,26.2,26.8,87.7,125.1,142.7,79.2,18.6,20,240,720,970,990,3500,4550,4740,2430,590,80.4,16810,""," 1 Mar 2021"
"RI",2016,2.3,11.6,38.5,24.8,25.2,85.9,125.4,139.9,77.4,18.5,10,220,690,910,920,3370,4670,4660,2440,560,79.8,16630,""," 1 Mar 2021"
"RI",2017,2.6,NA,NA,22.1,22.6,84.6,124.6,137,76.6,20.1,20,NA,NA,800,820,3280,4630,4610,2450,600,78.9,16380,""," 1 Mar 2021"
"SC",1988,19.8,81.5,158.2,114,117.5,185.6,150.1,91.2,31.8,6.2,470,6480,9280,15760,16240,26820,22990,13210,4260,710,101.5,84220,""," 1 Mar 2021"
"SC",1992,19.3,71.9,160.4,109,112.7,180.7,152.6,90.7,35.4,6.2,480,5420,8730,14150,14630,26760,21950,13840,5270,840,96.9,83280,""," 1 Mar 2021"
"SC",1996,15.4,62.2,137.1,92.9,95.9,157.8,135.7,93.3,37.9,7.5,420,5110,7790,12900,13320,21420,19360,13920,5900,1110,86.2,75040,""," 1 Mar 2021"
"SC",2000,12.5,56,131,88.1,90.4,170.8,153.6,100.5,42.4,8.6,350,4650,8120,12770,13120,23860,21160,14390,6760,1380,91.1,80670,""," 1 Mar 2021"
"SC",2005,8.6,44.7,120.8,75.7,77.4,164.4,157.3,113.7,50.3,10.1,260,4070,7560,11630,11890,24790,22200,15930,7440,1650,93.5,83910,""," 1 Mar 2021"
"SC",2006,8.5,46,128,79.4,81,177.7,163.5,118.3,52.3,10.6,260,4300,8190,12490,12740,26830,24130,16270,7850,1730,98.8,89550,""," 1 Mar 2021"
"SC",2007,8.5,45.1,127.9,79.2,80.8,174.4,164.1,119.3,52.3,10.8,250,4250,8470,12720,12970,26830,24630,16440,7980,1730,98.9,90580,""," 1 Mar 2021"
"SC",2008,6.7,43.2,121.4,76.7,77.8,170.4,161.9,116.7,51.8,11.1,190,4020,8450,12480,12670,26780,24700,16310,7980,1760,97.5,90210,""," 1 Mar 2021"
"SC",2009,6.3,39.3,114,71.8,72.9,158.8,155.8,115,50.3,11.3,180,3610,8070,11680,11860,25540,23890,16330,7710,1760,93.8,87100,""," 1 Mar 2021"
"SC",2010,6.4,36.5,103.9,66,67.1,148.8,151,113.5,49.9,11.8,180,3280,7250,10530,10710,24570,23080,16540,7470,1830,90.7,84210,""," 1 Mar 2021"
"SC",2011,5.2,31.3,94.5,58.6,59.6,139.6,149.6,112.3,50.2,11.7,150,2750,6330,9080,9220,23720,22800,16740,7280,1840,87.9,81600,""," 1 Mar 2021"
"SC",2012,4.2,27.4,91.2,54.6,55.4,135.1,148.8,114.4,52,11.6,120,2380,5920,8300,8420,23370,22720,17320,7500,1830,87.2,81170,""," 1 Mar 2021"
"SC",2013,3.2,23.8,81.6,48,48.7,131.5,147.5,117.4,52.9,11.5,90,2080,5150,7220,7320,22830,22880,18080,7650,1820,86.1,80580,""," 1 Mar 2021"
"SC",2014,2.8,21.2,74.4,43.1,43.7,129.7,147.8,119.9,54.4,12.1,90,1880,4620,6500,6590,22320,23720,18670,7990,1900,86.1,81190,""," 1 Mar 2021"
"SC",2015,3.4,18.5,70.5,39.6,40.3,128.9,144.8,121.3,57.5,12.7,100,1680,4390,6080,6180,21680,24300,19000,8660,1970,86,81790,""," 1 Mar 2021"
"SC",2016,2.3,16.4,64.3,35.8,36.3,122.1,141.7,122.1,59.7,12.8,70,1520,4060,5580,5650,20050,24600,19320,9270,1930,84.3,80820,""," 1 Mar 2021"
"SC",2017,2.4,NA,NA,33.6,34,123,140.4,122.2,58.3,13.3,70,NA,NA,5280,5360,19910,24890,19530,9260,2010,83.8,80960,""," 1 Mar 2021"
"SD",1988,4.7,43.8,112.8,72,72.9,170.7,175.4,100.5,35.2,7.7,20,660,1180,1840,1870,4320,5030,2760,860,150,99.4,14990,""," 1 Mar 2021"
"SD",1992,3.7,44.9,120.4,73.8,74.6,177.1,185.8,106.7,38.6,8,20,710,1190,1900,1920,4170,4410,2950,1050,190,96.9,14700,""," 1 Mar 2021"
"SD",1996,4.2,36.7,99.2,60.6,61.5,152,178.1,112.9,42.3,7.8,30,670,1130,1800,1820,3670,4050,2880,1240,220,87,13890,""," 1 Mar 2021"
"SD",2000,4.7,26.7,94.5,53.4,54.4,148.1,176.9,122.2,42.8,8.2,30,490,1130,1620,1650,3830,3870,2750,1200,240,85.8,13540,""," 1 Mar 2021"
"SD",2005,2.2,27,84,50.3,50.7,147.3,201.3,133.2,57.3,10.7,10,470,1010,1480,1490,4240,4570,2940,1300,300,96.6,14830,""," 1 Mar 2021"
"SD",2006,2.8,25.8,90.7,52.4,52.9,151.2,209.5,138.3,56.7,10.7,20,440,1080,1520,1540,4360,4890,3010,1290,290,100.8,15370,""," 1 Mar 2021"
"SD",2007,2,27.6,98.4,56.5,56.9,153.8,208.1,140.9,55.9,9.3,10,470,1160,1630,1640,4340,5140,3140,1270,240,103.5,15770,""," 1 Mar 2021"
"SD",2008,3.8,28.5,87.9,52.9,53.7,152.4,197.1,141.3,54.3,11.1,20,480,1030,1510,1530,4270,5020,3230,1230,270,102.4,15560,""," 1 Mar 2021"
"SD",2009,2.8,25.1,91.4,52.4,52.9,148.3,187.2,139.1,54.5,11.9,10,420,1060,1480,1490,4130,4930,3250,1230,280,100.9,15320,""," 1 Mar 2021"
"SD",2010,3.4,21.5,81,46.4,47.1,141,189.9,135.1,54.2,10.9,20,350,950,1300,1320,3940,5070,3300,1220,250,98.9,15090,""," 1 Mar 2021"
"SD",2011,3.1,20.3,82.1,46.6,47.2,134.8,188.5,135.4,57.3,13.2,20,330,980,1300,1320,3790,5050,3420,1270,310,98.7,15140,""," 1 Mar 2021"
"SD",2012,2.1,21.5,75.9,44.4,44.8,134.1,192.4,139.9,56.5,11.2,10,350,890,1230,1240,3840,5190,3650,1270,260,99.7,15450,""," 1 Mar 2021"
"SD",2013,3.1,18,68.4,39.1,39.7,129.7,196.3,140.9,61.7,11.9,20,290,790,1070,1090,3760,5280,3780,1420,270,99.9,15610,""," 1 Mar 2021"
"SD",2014,2.5,18.8,59.5,35.8,36.3,124.2,195,148.7,62.8,11.7,10,300,680,980,1000,3600,5240,4040,1490,270,99.6,15630,""," 1 Mar 2021"
"SD",2015,2.2,13.6,64.7,34.7,35.1,123.2,195.6,154.2,58.6,12.9,10,220,730,940,950,3580,5230,4160,1440,290,99.7,15650,""," 1 Mar 2021"
"SD",2016,NA,16.1,56.4,32.7,33.1,115.7,193.7,152.6,61.7,14,NA,260,640,900,910,3370,5230,4130,1580,310,98.1,15530,""," 1 Mar 2021"
"SD",2017,2.6,13,55.1,30.4,30.9,112,183.5,154.2,64.8,14.2,10,210,620,840,850,3240,5040,4210,1720,320,96,15380,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"TN",1988,18.5,73,162.1,110.3,113.4,177.3,138.2,77.9,29.4,5.8,590,7810,12480,20290,20870,34090,29210,16180,5580,980,92.7,106920,""," 1 Mar 2021"
"TN",1992,18.6,69.6,171.1,111.3,115,182.1,143.1,83.7,32.4,6.1,630,7010,12040,19050,19680,35140,28620,17960,6790,1170,92.6,109360,""," 1 Mar 2021"
"TN",1996,14.7,60,151.1,96.6,99.5,170.8,139.6,86.1,34.6,7.4,550,6720,11340,18060,18610,31900,28120,18820,7820,1590,86.6,106860,""," 1 Mar 2021"
"TN",2000,10.5,49.6,143,88.4,90.4,182.1,152.9,99.3,39.8,7.7,400,5610,11470,17080,17480,35230,30460,20450,9130,1780,91.5,114530,""," 1 Mar 2021"
"TN",2005,8.5,39.2,134.9,77,78.7,172,155.3,104.3,45,8.8,350,4800,10790,15580,15940,35340,31270,21100,9470,2060,91.8,115170,""," 1 Mar 2021"
"TN",2006,7.3,40,134.6,77,78.4,175.6,157.1,106.3,47.8,9,300,5050,10900,15940,16240,35690,33060,21010,10240,2080,93.6,118330,""," 1 Mar 2021"
"TN",2007,7.7,38.8,134.6,76.8,78.2,180,158.1,110.6,46.3,9.4,310,4950,11250,16200,16510,36980,33810,21680,10080,2140,95.3,121200,""," 1 Mar 2021"
"TN",2008,7.2,39,129.5,75.7,77,176.4,156.1,110.1,46.3,9.5,290,4950,11240,16190,16480,36510,33480,21770,10130,2130,94.5,120500,""," 1 Mar 2021"
"TN",2009,5.6,35.1,119.4,69.9,71,164.4,151.6,105.8,45.8,9.8,230,4410,10580,14990,15220,34600,32180,21400,9920,2150,90.6,115470,""," 1 Mar 2021"
"TN",2010,5.7,30.3,108.3,62.6,63.6,152.8,148.8,105.4,45.1,10.3,230,3790,9530,13320,13550,32800,31360,21680,9570,2250,87.3,111200,""," 1 Mar 2021"
"TN",2011,4.5,27.2,103.4,58.2,59.1,146.8,149.6,107.2,46,10.3,180,3370,8760,12130,12310,32410,31590,22480,9470,2280,86.6,110540,""," 1 Mar 2021"
"TN",2012,4.5,25.3,97.8,54.6,55.5,144.6,149.1,109.2,47.2,10.1,190,3100,8120,11220,11410,32860,31620,23220,9610,2260,86.4,110980,""," 1 Mar 2021"
"TN",2013,4.2,22.1,89.9,49.3,50.1,138.8,149,112,47.7,10.6,170,2700,7360,10060,10230,31830,31880,24020,9710,2350,85.4,110020,""," 1 Mar 2021"
"TN",2014,3.7,19.3,89.2,46.7,47.4,137.1,149.2,115.6,50.5,10.7,160,2390,7120,9500,9660,31440,32710,24930,10370,2350,86.2,111460,""," 1 Mar 2021"
"TN",2015,2.9,18.1,82,42.8,43.3,134.1,147.3,116.7,51.8,11.1,120,2280,6480,8760,8870,30430,33340,25140,10800,2380,85.6,110970,""," 1 Mar 2021"
"TN",2016,2.7,15.8,76.1,39,39.5,127.9,141.5,118.8,53.1,11.5,110,2000,6050,8050,8160,28500,33260,25720,11300,2380,84,109320,""," 1 Mar 2021"
"TN",2017,2.5,14.8,71.2,36.7,37.2,126.7,140.2,118.5,53.4,11.5,100,1870,5740,7610,7720,27940,33920,25900,11540,2370,83.5,109390,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"TX",1988,15.5,74.9,176,116.3,119.2,215,177.4,106.3,44.3,9.7,1860,28800,47000,75800,77660,142520,136270,81010,28600,5250,116.8,471300,""," 1 Mar 2021"
"TX",1992,15.4,77,189.3,121.9,125,225,174.6,110,47,10.8,1990,29450,48200,77650,79630,150910,128080,88730,34850,6860,115.8,489060,""," 1 Mar 2021"
"TX",1996,13.3,72.1,176.6,112.4,115.2,211.1,176,109.6,48.5,11.2,2020,31750,48630,80380,82410,144280,129280,89380,40020,8200,109.5,493560,""," 1 Mar 2021"
"TX",2000,11.1,59.4,163.5,101.1,103.3,208.2,179.3,126.8,54.4,12.3,1760,28210,51910,80110,81870,156370,139650,98280,45650,10090,111.8,531920,""," 1 Mar 2021"
"TX",2005,7.7,49.7,145.4,87.2,88.8,191.4,182.2,132,63.6,14.2,1330,25440,47940,73370,74700,161440,147740,108610,51420,12200,111.5,556110,""," 1 Mar 2021"
"TX",2006,9,51.1,152.4,90.6,92.4,195.7,178.8,131.4,62.8,13.8,1580,26850,51260,78110,79690,166640,151140,108370,52620,11870,112.3,570310,"Proportion of abortions had by each age-group based on corrected data from state Department of Health on abortions among Texas residents."," 1 Mar 2021"
"TX",2007,8.5,51.2,151.2,90.1,91.8,194.4,177.4,132.5,63.1,14,1510,27460,51760,79220,80720,166040,154600,110080,54410,11840,112.3,577710,"Proportion of abortions had by each age-group based on corrected data from state Department of Health on abortions among Texas residents."," 1 Mar 2021"
"TX",2008,8.4,50.4,147.2,88.7,90.4,189.5,173.5,132.4,62.1,14.7,1490,27280,52090,79370,80860,163330,155410,111090,54560,12370,110.9,577620,"Proportion of abortions had by each age-group based on corrected data from state Department of Health on abortions among Texas residents."," 1 Mar 2021"
"TX",2009,8.1,47.3,140.3,84.5,86.1,181.5,170,130.1,62.1,15.5,1450,25820,51000,76820,78260,158790,154730,111740,55040,12980,108.2,571540,"Proportion of abortions had by each age-group based on corrected data from state Department of Health on abortions among Texas residents."," 1 Mar 2021"
"TX",2010,6.7,41.7,127.1,75.9,77.2,168.5,162.5,126.9,61.4,15.5,1220,22890,46500,69390,70610,150040,148910,112090,54420,13210,102.8,549280,"Proportion of abortions had by each age-group based on corrected data from state Department of Health on abortions among Texas residents."," 1 Mar 2021"
"TX",2011,5.8,36.5,115.2,67.7,68.9,155.7,157.6,125.5,61,15.7,1070,20060,41760,61820,62890,142160,146010,113770,53680,13780,98.3,532280,"Proportion of abortions had by each age-group based on corrected data from state Department of Health on abortions among Texas residents."," 1 Mar 2021"
"TX",2012,5.1,32.8,109.5,63.1,64.1,151.5,157.8,127.1,62.4,15.7,940,18170,39490,57670,58610,142040,147650,118240,55130,14080,97.4,535750,"Proportion of abortions had by each age-group based on corrected data from state Department of Health on abortions among Texas residents."," 1 Mar 2021"
"TX",2013,4.6,29.4,101.6,57.7,58.6,148.8,158.9,127.3,63.6,15.8,860,16430,36740,53170,54030,141940,150250,121220,56590,14380,96.6,538410,"Proportion of abortions had by each age-group based on corrected data from state Department of Health on abortions among Texas residents."," 1 Mar 2021"
"TX",2014,3.9,25.4,92.9,51.7,52.5,144,157.7,131.1,64.8,15.6,770,14490,33770,48260,49030,139460,152630,127660,58720,14260,95.6,541760,"Proportion of abortions had by each age-group based on corrected data from state Department of Health on abortions among Texas residents."," 1 Mar 2021"
"TX",2015,3.7,22.7,86.4,47.3,48,140.3,156.5,132.6,66,16.2,730,13270,31710,44970,45700,136440,155680,131270,61590,14910,94.7,545600,"Proportion of abortions had by each age-group based on corrected data from state Department of Health on abortions among Texas residents."," 1 Mar 2021"
"TX",2016,3.1,20.6,78.2,42.6,43.3,134.1,151.5,132.1,66.8,16.5,610,12290,28980,41270,41880,129860,154630,132640,64190,15070,92.2,538270,""," 1 Mar 2021"
"TX",2017,2.4,18,71.8,38.7,39.2,127.1,144.7,127.9,65.2,16.3,490,10890,27060,37960,38450,122600,150760,129520,64190,14920,88.2,520440,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"US",1973,13.5,65.1,145.1,96.5,99.3,172.6,152.6,78.5,34.5,10.2,28330,402490,580530,983020,1011350,1586180,1207010,521490,197700,59710,100.6,4583430,""," 1 Mar 2021"
"US",1974,14.4,66.5,149.2,99,101.9,174.9,155.3,78.5,33.6,9.9,29920,417290,606270,1023560,1053490,1645130,1285080,543520,195990,57180,102.7,4780380,""," 1 Mar 2021"
"US",1975,15.2,68,151.5,101.2,104.3,173.3,153.6,77.7,33.3,10,32100,427860,631600,1059470,1091570,1677450,1329790,557610,197200,57010,103.2,4910620,""," 1 Mar 2021"
"US",1976,15.3,67.7,151.5,101.4,104.4,175.8,153.6,80.3,33.2,9.7,31880,428170,645100,1073270,1105150,1741700,1406660,587700,201980,55380,104.6,5098580,""," 1 Mar 2021"
"US",1977,15.2,69.7,157.2,105,107.9,184.1,162.4,84.3,34,9.8,31150,440500,671050,1111550,1142700,1870720,1488090,669100,213830,55890,109.1,5440330,""," 1 Mar 2021"
"US",1978,14.7,68.6,160.7,105.8,108.6,183.6,161,86.8,33.7,9.1,29750,431240,686090,1117330,1147080,1906100,1507880,712560,224270,52610,108.9,5550500,""," 1 Mar 2021"
"US",1979,15.9,70.7,166.3,109.8,112.8,190.1,165.9,89.9,33.9,8.9,30890,438540,714740,1153290,1184180,2005020,1592610,771960,234700,52250,112.2,5840710,""," 1 Mar 2021"
"US",1980,16,72.8,165.6,111.4,114.3,194.3,167.9,91.8,34,8.9,29300,441630,715260,1156900,1186190,2076150,1660930,824010,243230,53480,113.9,6043990,""," 1 Mar 2021"
"US",1981,16,71.9,163.5,110.4,113.2,191.1,167.8,92.7,34.6,8.7,28540,420480,694180,1114650,1143200,2065190,1698440,876860,252790,53680,112.9,6090160,""," 1 Mar 2021"
"US",1982,16,72,161.8,110.3,113.2,190.1,167.5,95.9,35.8,8.8,28000,404700,677530,1082230,1110230,2054380,1738070,906310,283140,55820,112.4,6147960,""," 1 Mar 2021"
"US",1983,16.8,72.3,159.6,109.8,112.9,185.4,164,97,37.1,8.5,29910,392360,652360,1044720,1074630,1995630,1735100,933290,303380,57180,110.2,6099220,""," 1 Mar 2021"
"US",1984,16.9,70.5,160.6,108.5,111.8,185,164.2,99.6,38.1,8.3,30790,379150,628350,1007500,1038290,1976470,1761090,978700,325990,57320,109.5,6137870,""," 1 Mar 2021"
"US",1985,16.8,71.3,164.5,109.6,113,187.1,167.1,102.1,39.6,8.3,31150,385680,619580,1005260,1036410,1972770,1808230,1029360,353460,59840,110.4,6260080,""," 1 Mar 2021"
"US",1986,17.4,70,162.9,107.3,110.5,185.9,165.7,103.4,40.1,8.4,29690,386220,601340,987560,1017250,1907420,1809550,1065250,378360,61420,108.6,6239260,""," 1 Mar 2021"
"US",1987,17.5,71,160.5,107.2,110.3,186.7,167.7,106.1,42.6,8.8,28290,386480,593160,979640,1007930,1861500,1827250,1118740,400960,69910,108.6,6286290,""," 1 Mar 2021"
"US",1988,17.8,74,164.7,112,115.1,191.2,172.2,109.5,44.8,9.4,27940,388200,622980,1011180,1039120,1852890,1865780,1176300,429950,77200,110.8,6441240,""," 1 Mar 2021"
"US",1989,17.4,74.8,167.8,115.5,118.6,195.7,176.2,112.9,47.1,9.9,28030,372200,648660,1020870,1048900,1853840,1892500,1229140,463060,85270,112.6,6572710,""," 1 Mar 2021"
"US",1990,17.7,74.6,173.3,117.6,120.8,202.1,181.7,117.7,49.7,10.3,28050,364730,652750,1017470,1045530,1898570,1925080,1296380,500680,93090,115,6759340,""," 1 Mar 2021"
"US",1991,16.8,73.2,175,115.9,119.2,200.5,177.1,115.5,49.8,10.3,28130,357630,616700,974330,1002460,1894590,1843330,1290850,516470,97550,112.1,6645250,""," 1 Mar 2021"
"US",1992,17.1,70.6,172,111.6,115.1,198,175.3,115.9,50.3,10.9,28990,352820,583530,936350,965340,1864070,1786930,1303520,535850,104120,110.4,6559840,""," 1 Mar 2021"
"US",1993,16.5,69.7,166.6,108.6,112,194,172,115.9,50.5,11.2,28930,354800,567840,922640,951570,1809660,1715370,1307730,551470,109000,107.9,6444790,""," 1 Mar 2021"
"US",1994,15.6,68.1,161.8,105.1,108.5,188.2,168.2,116,51.1,11.6,28970,357360,556170,913520,942490,1725020,1649680,1307590,568110,115720,105.1,6308620,""," 1 Mar 2021"
"US",1995,14.4,64.4,155.3,100.1,103.1,182.9,164.9,116.2,51.5,11.8,26800,349360,544120,893480,920280,1643830,1611690,1296580,581840,120680,102.3,6174890,""," 1 Mar 2021"
"US",1996,13.1,60.7,150.9,96.1,98.8,183.6,165.3,117.6,52.7,12.2,24970,338800,544590,883390,908370,1609910,1630800,1286540,602690,127660,101.6,6165970,""," 1 Mar 2021"
"US",1997,11.9,56.9,146,91.8,94.3,181.7,164.7,118.7,53.3,12.4,22940,326160,539240,865400,888330,1595140,1626830,1268580,612900,133780,100.4,6125570,""," 1 Mar 2021"
"US",1998,11.6,54.2,141.7,89.2,91.4,181.8,166.8,121.6,54.9,12.8,21840,313800,545900,859700,881550,1618280,1639580,1268900,631040,141420,100.8,6180760,""," 1 Mar 2021"
"US",1999,10.6,50.8,138,86.1,88.2,180.6,168.1,124.2,56.1,13,20640,295130,545420,840550,861190,1643410,1629760,1273090,644170,145930,100.8,6197570,""," 1 Mar 2021"
"US",2000,10.1,48.4,135.9,83.8,85.8,181.2,171.5,129.5,58.5,13.7,19830,283430,542630,826070,845890,1694240,1635190,1320250,664310,155000,102.4,6314870,""," 1 Mar 2021"
"US",2001,9.3,44.4,130.9,79.2,81,175.6,170.8,130.4,59.4,13.9,18380,263380,521010,784390,802770,1699170,1589120,1338820,661420,159910,101.2,6251220,""," 1 Mar 2021"
"US",2002,8.6,42,124.4,74.8,76.5,170.6,171.7,131.4,60.8,14.4,17360,252070,494480,746550,763910,1692180,1587850,1349660,662590,165770,100.6,6221970,""," 1 Mar 2021"
"US",2003,8,40.5,119.9,72.2,73.8,168.3,173.5,135,63.5,14.9,16480,245290,482750,728040,744520,1698750,1615210,1375690,676860,171910,101.5,6282940,""," 1 Mar 2021"
"US",2004,7.5,39.2,117.5,70.5,72.1,165.6,172.6,135.2,65.5,15.1,16070,240740,481270,722010,738070,1687680,1635870,1357590,684480,175080,101.3,6278770,""," 1 Mar 2021"
"US",2005,7.4,37.8,116,68.7,70.2,164.7,172,135.6,66.8,15.4,15720,239050,477480,716530,732250,1684190,1670590,1333930,695470,176410,101.4,6292840,""," 1 Mar 2021"
"US",2006,7.1,38.5,119.9,70.5,71.9,170.4,174.4,138.8,68.5,15.9,14960,247700,499310,747020,761970,1744710,1746750,1334610,718640,178180,104.3,6484870,""," 1 Mar 2021"
"US",2007,7,38.1,119.2,70.2,71.5,168.8,173.2,140.4,68.3,16.1,14520,247000,506100,753110,767630,1733340,1772010,1342380,717600,177120,104.5,6510080,""," 1 Mar 2021"
"US",2008,6.7,37,113.8,68.2,69.5,164.3,169.3,139.2,67.4,16.5,13700,237590,499350,736930,750640,1699260,1759840,1339470,704000,177610,103.1,6430820,""," 1 Mar 2021"
"US",2009,6,34.1,105.9,63.7,64.9,155,163.3,136,66.1,16.9,12230,216350,472290,688640,700870,1621160,1709700,1333080,680810,177940,99.8,6223560,""," 1 Mar 2021"
"US",2010,5.5,30.3,96.8,57.7,58.8,145,158.2,133.8,66,17,11050,190200,427790,617990,629030,1540810,1657840,1340160,665450,178910,96.3,6012200,""," 1 Mar 2021"
"US",2011,4.8,26.7,89.3,52.4,53.4,137.6,155.9,133.6,67.1,17.2,9680,165810,386830,552640,562320,1493480,1642590,1368060,660370,181820,94.4,5908650,""," 1 Mar 2021"
"US",2012,4.4,24,83.3,48.3,49.1,132.6,154.4,134.1,68.3,17.2,8820,147130,355330,502460,511280,1464720,1630600,1398880,667950,182150,93.2,5855590,""," 1 Mar 2021"
"US",2013,3.6,20.8,76.2,43.4,44.1,127.6,152.1,134.2,68.9,17,7350,126880,321550,448440,455780,1420930,1617910,1421980,677750,178840,91.6,5773190,""," 1 Mar 2021"
"US",2014,3.1,18.5,70,39.4,40,124.3,152.4,137.5,71.2,17.3,6340,113270,291520,404790,411130,1385960,1647230,1471960,709460,178760,91.8,5804500,""," 1 Mar 2021"
